DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
057916,Reading,Homeless,Homeless,112,75,57,112,75,57,111,77,56
057916,Reading,In Foster Care,In Foster Care,19,8,8,19,NA,NA,20,9,8
057916,Writing,Race/Ethnicity,Black or African American,399,271,239,399,271,239,400,272,238
057916,Writing,Race/Ethnicity,Hispanic/Latino,728,561,497,728,561,497,728,560,497
057916,Writing,Race/Ethnicity,Other,186,148,143,186,148,143,184,147,145
057916,Writing,Race/Ethnicity,White,292,266,256,292,266,256,292,268,257
057916,Writing,Homeless,Homeless,112,74,61,112,74,61,111,74,61
057916,Writing,In Foster Care,In Foster Care,19,8,7,19,NA,NA,20,8,8
057916,Health,Race/Ethnicity,Black or African American,399,272,236,399,272,236,398,271,235
057916,Health,Race/Ethnicity,Hispanic/Latino,728,562,519,728,562,519,729,562,519
057916,Health,Race/Ethnicity,Other,186,148,140,186,148,140,185,148,140
057916,Health,Race/Ethnicity,White,292,266,248,292,266,248,293,265,249
057916,Health,Homeless,Homeless,112,75,61,112,75,61,109,74,61
057916,Health,In Foster Care,In Foster Care,19,8,7,19,NA,NA,21,7,6
057916,Mathematics,Race/Ethnicity,Black or African American,399,273,238,399,273,238,398,271,238
057916,Mathematics,Race/Ethnicity,Hispanic/Latino,728,560,501,728,560,501,729,560,503
057916,Mathematics,Race/Ethnicity,Other,186,147,137,186,147,137,186,149,138
057916,Mathematics,Race/Ethnicity,White,292,267,261,292,267,261,290,266,260
057916,Mathematics,Homeless,Homeless,112,75,63,112,75,63,112,75,62
057916,Mathematics,In Foster Care,In Foster Care,19,8,8,19,NA,NA,19,8,7
061901,Reading,Race/Ethnicity,Black or African American,335,267,209,335,267,209,334,267,208
061901,Reading,Race/Ethnicity,Hispanic/Latino,573,502,399,573,502,399,573,501,400
061901,Reading,Race/Ethnicity,Other,250,208,181,250,208,181,249,208,181
061901,Reading,Race/Ethnicity,White,201,177,144,201,177,144,200,178,145
061901,Reading,Homeless,Homeless,44,36,31,44,36,31,43,36,33
061901,Reading,In Foster Care,In Foster Care,14,8,8,14,NA,NA,13,7,7
061901,Writing,Race/Ethnicity,Black or African American,335,267,212,335,267,212,336,267,212
061901,Writing,Race/Ethnicity,Hispanic/Latino,573,456,383,573,456,383,572,454,384
061901,Writing,Race/Ethnicity,Other,250,206,179,250,206,179,251,205,179
061901,Writing,Race/Ethnicity,White,201,175,159,201,175,159,202,172,160
061901,Writing,Homeless,Homeless,44,36,26,44,36,26,44,36,27
061901,Writing,In Foster Care,In Foster Care,14,7,7,14,NA,NA,15,7,6
061901,Health,Race/Ethnicity,Black or African American,335,257,195,335,257,195,335,255,195
061901,Health,Race/Ethnicity,Hispanic/Latino,573,463,398,573,463,398,572,465,398
061901,Health,Race/Ethnicity,Other,250,202,177,250,202,177,250,202,177
061901,Health,Race/Ethnicity,White,201,174,154,201,174,154,201,174,154
061901,Health,Homeless,Homeless,44,35,30,44,35,30,42,35,29
061901,Health,In Foster Care,In Foster Care,14,6,6,14,NA,NA,13,7,5
061901,Mathematics,Race/Ethnicity,Black or African American,335,261,222,335,261,222,334,261,222
061901,Mathematics,Race/Ethnicity,Hispanic/Latino,573,464,410,573,464,410,573,463,410
061901,Mathematics,Race/Ethnicity,Other,250,206,192,250,206,192,250,206,192
061901,Mathematics,Race/Ethnicity,White,201,175,157,201,175,157,200,173,158
061901,Mathematics,Homeless,Homeless,44,36,27,44,36,27,44,35,26
061901,Mathematics,In Foster Care,In Foster Care,14,7,7,14,NA,NA,14,7,6
061902,Reading,Race/Ethnicity,Black or African American,198,137,108,198,137,108,200,137,106
061902,Reading,Race/Ethnicity,Hispanic/Latino,594,478,374,594,478,374,593,479,374
061902,Reading,Race/Ethnicity,Other,338,284,257,338,284,257,337,283,258
061902,Reading,Race/Ethnicity,White,132,110,94,132,110,94,129,111,95
061902,Reading,Homeless,Homeless,85,62,48,85,62,48,85,62,46
061902,Reading,In Foster Care,In Foster Care,19,13,7,19,13,NA,18,12,6
061902,Writing,Race/Ethnicity,Black or African American,198,135,116,198,135,116,199,135,118
061902,Writing,Race/Ethnicity,Hispanic/Latino,594,482,427,594,482,427,595,480,426
061902,Writing,Race/Ethnicity,Other,338,281,250,338,281,250,339,282,250
061902,Writing,Race/Ethnicity,White,132,110,105,132,110,105,133,112,103
061902,Writing,Homeless,Homeless,85,62,50,85,62,50,85,61,50
061902,Writing,In Foster Care,In Foster Care,19,13,8,19,13,NA,16,13,10
061902,Health,Race/Ethnicity,Black or African American,198,136,100,198,136,100,197,136,98
061902,Health,Race/Ethnicity,Hispanic/Latino,594,467,409,594,467,409,594,469,406
061902,Health,Race/Ethnicity,Other,338,281,250,338,281,250,337,282,251
061902,Health,Race/Ethnicity,White,132,110,99,132,110,99,131,110,98
061902,Health,Homeless,Homeless,85,60,49,85,60,49,84,61,50
061902,Health,In Foster Care,In Foster Care,19,13,8,19,13,NA,17,13,7
061902,Mathematics,Race/Ethnicity,Black or African American,198,135,118,198,135,118,198,134,121
061902,Mathematics,Race/Ethnicity,Hispanic/Latino,594,478,426,594,478,426,592,480,425
061902,Mathematics,Race/Ethnicity,Other,338,282,144,338,282,144,338,282,144
061902,Mathematics,Race/Ethnicity,White,132,110,110,132,110,110,131,111,110
061902,Mathematics,Homeless,Homeless,85,61,53,85,61,53,86,61,53
061902,Mathematics,In Foster Care,In Foster Care,19,13,13,19,13,13,18,15,14
061911,Reading,Race/Ethnicity,Black or African American,195,158,126,195,158,126,193,158,126
061911,Reading,Race/Ethnicity,Hispanic/Latino,327,277,223,327,277,223,327,278,222
061911,Reading,Race/Ethnicity,Other,327,261,248,327,261,248,327,263,247
061911,Reading,Race/Ethnicity,White,319,290,247,319,290,247,316,290,247
061911,Reading,Homeless,Homeless,11,6,6,11,NA,NA,10,8,7
061911,Reading,In Foster Care,In Foster Care,23,19,7,23,19,NA,23,20,8
061911,Writing,Race/Ethnicity,Black or African American,195,158,128,195,158,128,196,157,129
061911,Writing,Race/Ethnicity,Hispanic/Latino,327,279,227,327,279,227,327,281,227
061911,Writing,Race/Ethnicity,Other,327,262,244,327,262,244,327,262,246
061911,Writing,Race/Ethnicity,White,319,289,271,319,289,271,321,288,272
061911,Writing,Homeless,Homeless,11,6,6,11,NA,NA,11,5,5
061911,Writing,In Foster Care,In Foster Care,23,19,14,23,19,14,24,18,15
061911,Health,Race/Ethnicity,Black or African American,195,154,132,195,154,132,195,155,130
061911,Health,Race/Ethnicity,Hispanic/Latino,327,273,252,327,273,252,326,272,253
061911,Health,Race/Ethnicity,Other,327,259,252,327,259,252,328,259,252
061911,Health,Race/Ethnicity,White,319,279,263,319,279,263,318,279,264
061911,Health,Homeless,Homeless,11,6,6,11,NA,NA,9,6,6
061911,Health,In Foster Care,In Foster Care,23,19,7,23,19,NA,22,21,6
061911,Mathematics,Race/Ethnicity,Black or African American,195,158,139,195,158,139,196,159,139
061911,Mathematics,Race/Ethnicity,Hispanic/Latino,327,278,240,327,278,240,329,277,240
061911,Mathematics,Race/Ethnicity,Other,327,261,247,327,261,247,328,261,246
061911,Mathematics,Race/Ethnicity,White,319,290,281,319,290,281,318,290,281
061911,Mathematics,Homeless,Homeless,11,6,6,11,NA,NA,10,5,5
061911,Mathematics,In Foster Care,In Foster Care,23,19,8,23,19,NA,24,19,8
068901,Reading,Race/Ethnicity,Black or African American,58,38,30,58,38,30,57,37,30
068901,Reading,Race/Ethnicity,Hispanic/Latino,1297,1041,839,1297,1041,839,1298,1040,840
068901,Reading,Race/Ethnicity,Other,44,35,29,44,35,29,42,34,29
068901,Reading,Race/Ethnicity,White,163,130,97,163,130,97,164,131,96
068901,Reading,Homeless,Homeless,116,56,41,116,56,41,116,56,42
068901,Reading,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,7,7,6
068901,Writing,Race/Ethnicity,Black or African American,58,36,35,58,36,35,60,34,34
068901,Writing,Race/Ethnicity,Hispanic/Latino,1297,1038,950,1297,1038,950,1298,1037,949
068901,Writing,Race/Ethnicity,Other,44,35,32,44,35,32,43,34,32
068901,Writing,Race/Ethnicity,White,163,128,116,163,128,116,163,130,115
068901,Writing,Homeless,Homeless,116,54,48,116,54,48,117,55,49
068901,Writing,In Foster Care,In Foster Care,7,7,3,NA,NA,NA,8,7,4
068901,Health,Race/Ethnicity,Black or African American,58,36,35,58,36,35,57,35,34
068901,Health,Race/Ethnicity,Hispanic/Latino,1297,1011,909,1297,1011,909,1297,1011,908
068901,Health,Race/Ethnicity,Other,44,35,30,44,35,30,46,35,29
068901,Health,Race/Ethnicity,White,163,129,119,163,129,119,163,130,119
068901,Health,Homeless,Homeless,116,52,46,116,52,46,117,52,46
068901,Health,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,8,8,6
068901,Mathematics,Race/Ethnicity,Black or African American,58,37,31,58,37,31,57,38,32
068901,Mathematics,Race/Ethnicity,Hispanic/Latino,1297,1038,904,1297,1038,904,1300,1038,904
068901,Mathematics,Race/Ethnicity,Other,44,35,33,44,35,33,45,35,33
068901,Mathematics,Race/Ethnicity,White,163,130,112,163,130,112,161,131,113
068901,Mathematics,Homeless,Homeless,116,56,45,116,56,45,116,55,46
068901,Mathematics,In Foster Care,In Foster Care,8,8,8,NA,NA,NA,8,8,7
070912,Reading,Race/Ethnicity,Black or African American,74,58,45,74,58,45,75,59,47
070912,Reading,Race/Ethnicity,Hispanic/Latino,161,133,113,161,133,113,161,132,113
070912,Reading,Race/Ethnicity,Other,22,17,13,22,17,13,22,17,13
070912,Reading,Race/Ethnicity,White,76,62,49,76,62,49,76,59,48
070912,Reading,Homeless,Homeless,11,6,5,11,NA,NA,11,7,5
070912,Reading,In Foster Care,In Foster Care,6,2,1,NA,NA,NA,5,2,2
070912,Writing,Race/Ethnicity,Black or African American,74,58,48,74,58,48,74,59,47
070912,Writing,Race/Ethnicity,Hispanic/Latino,161,133,117,161,133,117,160,133,115
070912,Writing,Race/Ethnicity,Other,22,17,15,22,17,15,21,16,14
070912,Writing,Race/Ethnicity,White,76,62,53,76,62,53,76,62,54
070912,Writing,Homeless,Homeless,11,6,5,11,NA,NA,13,5,5
070912,Writing,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,7,1,1
070912,Health,Race/Ethnicity,Black or African American,74,58,49,74,58,49,75,57,49
070912,Health,Race/Ethnicity,Hispanic/Latino,161,133,123,161,133,123,160,133,122
070912,Health,Race/Ethnicity,Other,22,17,16,22,17,16,22,17,17
070912,Health,Race/Ethnicity,White,76,62,54,76,62,54,75,62,54
070912,Health,Homeless,Homeless,11,6,5,11,NA,NA,9,8,3
070912,Health,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,5,1,1
070912,Mathematics,Race/Ethnicity,Black or African American,74,57,47,74,57,47,74,57,47
070912,Mathematics,Race/Ethnicity,Hispanic/Latino,161,129,118,161,129,118,162,130,117
070912,Mathematics,Race/Ethnicity,Other,22,14,14,22,14,14,21,13,11
070912,Mathematics,Race/Ethnicity,White,76,56,31,76,56,31,74,55,31
070912,Mathematics,Homeless,Homeless,11,6,5,11,NA,NA,12,4,4
070912,Mathematics,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,7,2,2
071901,Reading,Race/Ethnicity,Black or African American,6,4,4,NA,NA,NA,6,5,3
071901,Reading,Race/Ethnicity,Hispanic/Latino,491,413,359,491,413,359,491,413,357
071901,Reading,Race/Ethnicity,Other,5,4,3,NA,NA,NA,5,5,4
071901,Reading,Race/Ethnicity,White,13,13,13,13,13,13,14,13,13
071901,Reading,Homeless,Homeless,5,5,4,NA,NA,NA,6,6,5
071901,Reading,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,2,2,2
071901,Writing,Race/Ethnicity,Black or African American,6,3,3,NA,NA,NA,5,2,2
071901,Writing,Race/Ethnicity,Hispanic/Latino,491,339,316,491,339,316,488,341,315
071901,Writing,Race/Ethnicity,Other,5,3,3,NA,NA,NA,5,3,3
071901,Writing,Race/Ethnicity,White,13,11,7,13,11,NA,14,10,6
071901,Writing,Homeless,Homeless,5,4,4,NA,NA,NA,5,4,4
071901,Writing,In Foster Care,In Foster Care,3,3,2,NA,NA,NA,2,2,2
071901,Health,Race/Ethnicity,Black or African American,6,4,3,NA,NA,NA,6,4,3
071901,Health,Race/Ethnicity,Hispanic/Latino,491,405,368,491,405,368,490,404,369
071901,Health,Race/Ethnicity,Other,5,4,4,NA,NA,NA,5,5,5
071901,Health,Race/Ethnicity,White,13,12,8,13,12,NA,13,12,8
071901,Health,Homeless,Homeless,10,10,4,10,10,NA,9,9,2
071901,Health,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,2,2,0
071901,Mathematics,Race/Ethnicity,Black or African American,6,4,3,NA,NA,NA,5,4,2
071901,Mathematics,Race/Ethnicity,Hispanic/Latino,491,411,368,491,411,368,492,410,367
071901,Mathematics,Race/Ethnicity,Other,5,4,4,NA,NA,NA,5,4,4
071901,Mathematics,Race/Ethnicity,White,13,13,13,13,13,13,14,14,11
071901,Mathematics,Homeless,Homeless,5,5,4,NA,NA,NA,4,4,3
071901,Mathematics,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,3,3,3
071905,Reading,Race/Ethnicity,Black or African American,9,5,5,NA,NA,NA,8,2,2
071905,Reading,Race/Ethnicity,Hispanic/Latino,1219,1077,1013,1219,1077,1013,1220,1077,1013
071905,Reading,Race/Ethnicity,Other,22,2,1,22,NA,NA,22,2,1
071905,Reading,Race/Ethnicity,White,10,6,6,NA,NA,NA,9,4,4
071905,Reading,Homeless,Homeless,21,10,10,21,10,10,20,9,9
071905,Reading,In Foster Care,In Foster Care,8,8,7,NA,NA,NA,7,7,5
071905,Writing,Race/Ethnicity,Black or African American,9,2,2,NA,NA,NA,11,1,1
071905,Writing,Race/Ethnicity,Hispanic/Latino,1219,1003,966,1219,1003,966,1219,1003,964
071905,Writing,Race/Ethnicity,Other,22,3,2,22,NA,NA,22,2,2
071905,Writing,Race/Ethnicity,White,10,5,5,NA,NA,NA,10,7,5
071905,Writing,Homeless,Homeless,21,9,9,21,NA,NA,21,11,8
071905,Writing,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,7,7,7
071905,Health,Race/Ethnicity,Black or African American,9,3,2,NA,NA,NA,9,3,1
071905,Health,Race/Ethnicity,Hispanic/Latino,1219,1013,936,1219,1013,936,1219,1012,937
071905,Health,Race/Ethnicity,Other,22,3,3,22,NA,NA,23,3,3
071905,Health,Race/Ethnicity,White,10,5,5,NA,NA,NA,9,4,4
071905,Health,Homeless,Homeless,21,10,10,21,10,10,20,9,9
071905,Health,In Foster Care,In Foster Care,7,7,6,NA,NA,NA,7,7,7
071905,Mathematics,Race/Ethnicity,Black or African American,9,5,5,NA,NA,NA,9,3,3
071905,Mathematics,Race/Ethnicity,Hispanic/Latino,1219,1074,1052,1219,1074,1052,1219,1072,1053
071905,Mathematics,Race/Ethnicity,Other,22,2,2,22,NA,NA,21,1,1
071905,Mathematics,Race/Ethnicity,White,10,6,6,NA,NA,NA,11,4,4
071905,Mathematics,Homeless,Homeless,21,10,10,21,10,10,20,8,8
071905,Mathematics,In Foster Care,In Foster Care,8,8,8,NA,NA,NA,8,7,7
079901,Reading,Race/Ethnicity,Black or African American,462,389,359,462,389,359,462,389,360
079901,Reading,Race/Ethnicity,Hispanic/Latino,714,610,525,714,610,525,712,612,527
079901,Reading,Race/Ethnicity,Other,389,329,311,389,329,311,390,329,312
079901,Reading,Race/Ethnicity,White,182,141,124,182,141,124,183,142,126
079901,Reading,Homeless,Homeless,24,11,11,24,11,11,25,12,12
079901,Reading,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,8,4,4
079901,Writing,Race/Ethnicity,Black or African American,462,387,367,462,387,367,463,388,369
079901,Writing,Race/Ethnicity,Hispanic/Latino,714,608,541,714,608,541,714,607,542
079901,Writing,Race/Ethnicity,Other,389,326,304,389,326,304,390,326,305
079901,Writing,Race/Ethnicity,White,182,140,128,182,140,128,184,140,128
079901,Writing,Homeless,Homeless,24,11,11,24,11,11,24,11,11
079901,Writing,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,11,5,3
079901,Health,Race/Ethnicity,Black or African American,462,386,355,462,386,355,460,386,354
079901,Health,Race/Ethnicity,Hispanic/Latino,714,608,559,714,608,559,714,609,559
079901,Health,Race/Ethnicity,Other,389,325,308,389,325,308,388,325,307
079901,Health,Race/Ethnicity,White,182,140,129,182,140,129,182,139,129
079901,Health,Homeless,Homeless,24,11,11,24,11,11,23,10,10
079901,Health,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,10,2,2
079901,Mathematics,Race/Ethnicity,Black or African American,462,389,374,462,389,374,462,388,374
079901,Mathematics,Race/Ethnicity,Hispanic/Latino,714,608,564,714,608,564,713,608,564
079901,Mathematics,Race/Ethnicity,Other,389,329,314,389,329,314,389,328,314
079901,Mathematics,Race/Ethnicity,White,182,141,136,182,141,136,182,141,138
079901,Mathematics,Homeless,Homeless,24,11,11,24,11,11,26,12,12
079901,Mathematics,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,8,6,4
079907,Reading,Race/Ethnicity,Black or African American,680,524,462,680,524,462,680,524,461
079907,Reading,Race/Ethnicity,Hispanic/Latino,738,605,518,738,605,518,738,604,519
079907,Reading,Race/Ethnicity,Other,772,649,611,772,649,611,774,652,612
079907,Reading,Race/Ethnicity,White,175,141,130,175,141,130,177,143,129
079907,Reading,Homeless,Homeless,44,28,22,44,28,22,43,27,21
079907,Reading,In Foster Care,In Foster Care,15,6,6,15,NA,NA,15,6,6
079907,Writing,Race/Ethnicity,Black or African American,680,510,469,680,510,469,677,511,470
079907,Writing,Race/Ethnicity,Hispanic/Latino,738,607,562,738,607,562,738,607,563
079907,Writing,Race/Ethnicity,Other,772,634,608,772,634,608,772,632,607
079907,Writing,Race/Ethnicity,White,175,138,128,175,138,128,173,138,128
079907,Writing,Homeless,Homeless,44,27,27,44,27,27,44,27,27
079907,Writing,In Foster Care,In Foster Care,15,6,6,15,NA,NA,14,7,7
079907,Health,Race/Ethnicity,Black or African American,680,508,444,680,508,444,680,509,444
079907,Health,Race/Ethnicity,Hispanic/Latino,738,605,558,738,605,558,737,605,557
079907,Health,Race/Ethnicity,Other,772,621,578,772,621,578,773,620,577
079907,Health,Race/Ethnicity,White,175,135,122,175,135,122,177,134,126
079907,Health,Homeless,Homeless,44,27,27,44,27,27,44,27,27
079907,Health,In Foster Care,In Foster Care,15,5,5,15,NA,NA,16,6,6
079907,Mathematics,Race/Ethnicity,Black or African American,680,517,490,680,517,490,681,517,491
079907,Mathematics,Race/Ethnicity,Hispanic/Latino,738,598,571,738,598,571,739,596,570
079907,Mathematics,Race/Ethnicity,Other,772,641,618,772,641,618,772,641,619
079907,Mathematics,Race/Ethnicity,White,175,139,133,175,139,133,175,138,132
079907,Mathematics,Homeless,Homeless,44,26,26,44,26,26,44,25,25
079907,Mathematics,In Foster Care,In Foster Care,15,6,6,15,NA,NA,16,6,6
084901,Reading,Race/Ethnicity,Black or African American,46,39,36,46,39,36,46,38,36
084901,Reading,Race/Ethnicity,Hispanic/Latino,305,239,210,305,239,210,304,239,210
084901,Reading,Race/Ethnicity,Other,27,22,21,27,22,21,27,21,21
084901,Reading,Race/Ethnicity,White,95,76,64,95,76,64,95,76,64
084901,Reading,Homeless,Homeless,16,8,8,16,NA,NA,16,7,7
084901,Reading,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,5,1,1
084901,Writing,Race/Ethnicity,Black or African American,46,38,38,46,38,38,46,39,39
084901,Writing,Race/Ethnicity,Hispanic/Latino,305,237,215,305,237,215,305,238,215
084901,Writing,Race/Ethnicity,Other,27,23,23,27,23,23,26,23,23
084901,Writing,Race/Ethnicity,White,95,74,27,95,74,27,94,74,28
084901,Writing,Homeless,Homeless,16,8,8,16,NA,NA,16,8,8
084901,Writing,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,8,1,1
084901,Health,Race/Ethnicity,Black or African American,46,38,34,46,38,34,46,38,34
084901,Health,Race/Ethnicity,Hispanic/Latino,305,238,201,305,238,201,304,238,201
084901,Health,Race/Ethnicity,Other,27,23,20,27,23,20,26,22,19
084901,Health,Race/Ethnicity,White,95,73,64,95,73,64,95,74,62
084901,Health,Homeless,Homeless,16,8,8,16,NA,NA,16,8,7
084901,Health,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,6,2,1
084901,Mathematics,Race/Ethnicity,Black or African American,46,38,35,46,38,35,46,37,33
084901,Mathematics,Race/Ethnicity,Hispanic/Latino,305,240,221,305,240,221,303,239,221
084901,Mathematics,Race/Ethnicity,Other,27,22,20,27,22,20,26,22,22
084901,Mathematics,Race/Ethnicity,White,95,75,65,95,75,65,93,75,66
084901,Mathematics,Homeless,Homeless,16,8,8,16,NA,NA,16,8,7
084901,Mathematics,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,4,2,1
084902,Reading,Race/Ethnicity,Black or African American,74,57,52,74,57,52,75,57,50
084902,Reading,Race/Ethnicity,Hispanic/Latino,186,157,150,186,157,150,185,157,149
084902,Reading,Race/Ethnicity,Other,19,18,18,19,18,18,17,17,17
084902,Reading,Race/Ethnicity,White,45,36,22,45,36,22,45,36,22
084902,Reading,Homeless,Homeless,32,18,7,32,18,NA,32,18,8
084902,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
084902,Writing,Race/Ethnicity,Black or African American,74,57,49,74,57,49,71,57,49
084902,Writing,Race/Ethnicity,Hispanic/Latino,186,158,144,186,158,144,187,157,145
084902,Writing,Race/Ethnicity,Other,19,18,18,19,18,18,21,16,16
084902,Writing,Race/Ethnicity,White,45,36,36,45,36,36,45,37,36
084902,Writing,Homeless,Homeless,32,18,7,32,18,NA,33,19,6
084902,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,1,0
084902,Health,Race/Ethnicity,Black or African American,74,57,50,74,57,50,73,60,51
084902,Health,Race/Ethnicity,Hispanic/Latino,186,158,149,186,158,149,184,160,149
084902,Health,Race/Ethnicity,Other,19,18,18,19,18,18,20,19,18
084902,Health,Race/Ethnicity,White,45,36,22,45,36,22,44,37,23
084902,Health,Homeless,Homeless,32,18,7,32,18,NA,32,19,6
084902,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,3,2,0
084902,Mathematics,Race/Ethnicity,Black or African American,74,57,50,74,57,50,76,57,51
084902,Mathematics,Race/Ethnicity,Hispanic/Latino,186,157,151,186,157,151,186,158,150
084902,Mathematics,Race/Ethnicity,Other,19,18,18,19,18,18,19,17,17
084902,Mathematics,Race/Ethnicity,White,45,36,23,45,36,23,45,35,24
084902,Mathematics,Homeless,Homeless,32,18,7,32,18,NA,34,19,8
084902,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,1,1
084910,Reading,Race/Ethnicity,Black or African American,126,86,66,126,86,66,127,85,66
084910,Reading,Race/Ethnicity,Hispanic/Latino,489,396,336,489,396,336,489,397,335
084910,Reading,Race/Ethnicity,Other,176,142,131,176,142,131,176,141,131
084910,Reading,Race/Ethnicity,White,330,280,245,330,280,245,330,281,244
084910,Reading,Homeless,Homeless,70,29,23,70,29,23,70,30,24
084910,Reading,In Foster Care,In Foster Care,12,8,3,12,NA,NA,12,10,3
084910,Writing,Race/Ethnicity,Black or African American,126,72,63,126,72,63,127,74,63
084910,Writing,Race/Ethnicity,Hispanic/Latino,489,334,306,489,334,306,491,334,305
084910,Writing,Race/Ethnicity,Other,176,127,123,176,127,123,176,128,121
084910,Writing,Race/Ethnicity,White,330,230,220,330,230,220,331,230,221
084910,Writing,Homeless,Homeless,70,20,19,70,20,19,71,20,19
084910,Writing,In Foster Care,In Foster Care,12,7,3,12,NA,NA,13,9,2
084910,Health,Race/Ethnicity,Black or African American,126,85,59,126,85,59,125,86,60
084910,Health,Race/Ethnicity,Hispanic/Latino,489,352,325,489,352,325,490,351,324
084910,Health,Race/Ethnicity,Other,176,132,121,176,132,121,176,133,122
084910,Health,Race/Ethnicity,White,330,250,231,330,250,231,331,250,233
084910,Health,Homeless,Homeless,70,28,20,70,28,20,71,29,18
084910,Health,In Foster Care,In Foster Care,12,8,3,12,NA,NA,11,9,4
084910,Mathematics,Race/Ethnicity,Black or African American,126,85,70,126,85,70,126,84,70
084910,Mathematics,Race/Ethnicity,Hispanic/Latino,489,386,340,489,386,340,490,386,340
084910,Mathematics,Race/Ethnicity,Other,176,144,136,176,144,136,179,144,136
084910,Mathematics,Race/Ethnicity,White,330,281,266,330,281,266,331,281,265
084910,Mathematics,Homeless,Homeless,70,29,23,70,29,23,70,29,23
084910,Mathematics,In Foster Care,In Foster Care,12,8,3,12,NA,NA,10,8,3
093904,Reading,Race/Ethnicity,Black or African American,28,22,17,28,NA,NA,27,22,16
093904,Reading,Race/Ethnicity,Hispanic/Latino,101,92,71,101,92,71,102,94,71
093904,Reading,Race/Ethnicity,Other,10,5,5,10,NA,NA,9,6,5
093904,Reading,Race/Ethnicity,White,31,25,19,31,25,19,33,26,20
093904,Reading,Homeless,Homeless,7,5,5,NA,NA,NA,6,3,3
093904,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,2,1,1
093904,Writing,Race/Ethnicity,Black or African American,28,22,12,28,NA,NA,27,20,11
093904,Writing,Race/Ethnicity,Hispanic/Latino,101,93,88,101,93,88,101,92,86
093904,Writing,Race/Ethnicity,Other,10,5,5,10,NA,NA,10,3,3
093904,Writing,Race/Ethnicity,White,31,25,25,31,25,25,33,24,24
093904,Writing,Homeless,Homeless,7,5,5,NA,NA,NA,5,5,3
093904,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
093904,Health,Race/Ethnicity,Black or African American,28,22,18,28,NA,NA,29,20,17
093904,Health,Race/Ethnicity,Hispanic/Latino,101,92,86,101,92,86,103,92,86
093904,Health,Race/Ethnicity,Other,10,5,5,10,NA,NA,11,6,4
093904,Health,Race/Ethnicity,White,31,25,25,31,25,25,30,24,24
093904,Health,Homeless,Homeless,7,5,5,NA,NA,NA,7,6,6
093904,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
093904,Mathematics,Race/Ethnicity,Black or African American,28,22,12,28,NA,NA,28,23,12
093904,Mathematics,Race/Ethnicity,Hispanic/Latino,101,93,81,101,93,81,99,92,80
093904,Mathematics,Race/Ethnicity,Other,10,5,5,10,NA,NA,11,6,3
093904,Mathematics,Race/Ethnicity,White,31,25,25,31,25,25,31,26,24
093904,Mathematics,Homeless,Homeless,7,5,5,NA,NA,NA,6,5,5
093904,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
094901,Reading,Race/Ethnicity,Black or African American,9,8,7,NA,NA,NA,8,8,7
094901,Reading,Race/Ethnicity,Hispanic/Latino,276,239,190,276,239,190,277,239,191
094901,Reading,Race/Ethnicity,Other,11,11,6,NA,NA,NA,13,11,6
094901,Reading,Race/Ethnicity,White,57,48,34,57,48,34,57,47,35
094901,Reading,Homeless,Homeless,9,5,5,NA,NA,NA,10,6,5
094901,Reading,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,4,4,1
094901,Writing,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,9,9,8
094901,Writing,Race/Ethnicity,Hispanic/Latino,276,225,208,276,225,208,277,226,209
