DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
057916,Reading,Homeless,Homeless,112,75,57,112,75,57,112,76,54
057916,Reading,In Foster Care,In Foster Care,19,8,8,19,NA,NA,19,6,6
057916,Writing,Race/Ethnicity,Black or African American,399,271,239,399,271,239,399,269,239
057916,Writing,Race/Ethnicity,Hispanic/Latino,728,561,497,728,561,497,725,562,497
057916,Writing,Race/Ethnicity,Other,186,148,143,186,148,143,184,150,145
057916,Writing,Race/Ethnicity,White,292,266,256,292,266,256,294,267,255
057916,Writing,Homeless,Homeless,112,74,61,112,74,61,112,73,60
057916,Writing,In Foster Care,In Foster Care,19,8,7,19,NA,NA,19,10,7
057916,Health,Race/Ethnicity,Black or African American,399,272,236,399,272,236,399,272,237
057916,Health,Race/Ethnicity,Hispanic/Latino,728,562,519,728,562,519,725,562,519
057916,Health,Race/Ethnicity,Other,186,148,140,186,148,140,184,148,140
057916,Health,Race/Ethnicity,White,292,266,248,292,266,248,294,266,247
057916,Health,Homeless,Homeless,112,75,61,112,75,61,112,75,63
057916,Health,In Foster Care,In Foster Care,19,8,7,19,NA,NA,19,8,7
057916,Mathematics,Race/Ethnicity,Black or African American,399,273,238,399,273,238,399,272,238
057916,Mathematics,Race/Ethnicity,Hispanic/Latino,728,560,501,728,560,501,725,560,502
057916,Mathematics,Race/Ethnicity,Other,186,147,137,186,147,137,184,146,138
057916,Mathematics,Race/Ethnicity,White,292,267,261,292,267,261,294,266,264
057916,Mathematics,Homeless,Homeless,112,75,63,112,75,63,112,75,61
057916,Mathematics,In Foster Care,In Foster Care,19,8,8,19,NA,NA,19,9,7
061901,Reading,Race/Ethnicity,Black or African American,335,267,209,335,267,209,336,268,210
061901,Reading,Race/Ethnicity,Hispanic/Latino,573,502,399,573,502,399,574,503,398
061901,Reading,Race/Ethnicity,Other,250,208,181,250,208,181,249,207,180
061901,Reading,Race/Ethnicity,White,201,177,144,201,177,144,202,177,143
061901,Reading,Homeless,Homeless,44,36,31,44,36,31,42,36,31
061901,Reading,In Foster Care,In Foster Care,14,8,8,14,NA,NA,14,7,7
061901,Writing,Race/Ethnicity,Black or African American,335,267,212,335,267,212,336,266,213
061901,Writing,Race/Ethnicity,Hispanic/Latino,573,456,383,573,456,383,574,455,384
061901,Writing,Race/Ethnicity,Other,250,206,179,250,206,179,249,208,178
061901,Writing,Race/Ethnicity,White,201,175,159,201,175,159,202,175,159
061901,Writing,Homeless,Homeless,44,36,26,44,36,26,42,35,25
061901,Writing,In Foster Care,In Foster Care,14,7,7,14,NA,NA,14,8,8
061901,Health,Race/Ethnicity,Black or African American,335,257,195,335,257,195,336,257,195
061901,Health,Race/Ethnicity,Hispanic/Latino,573,463,398,573,463,398,574,463,399
061901,Health,Race/Ethnicity,Other,250,202,177,250,202,177,249,202,175
061901,Health,Race/Ethnicity,White,201,174,154,201,174,154,202,174,156
061901,Health,Homeless,Homeless,44,35,30,44,35,30,42,34,30
061901,Health,In Foster Care,In Foster Care,14,6,6,14,NA,NA,14,6,6
061901,Mathematics,Race/Ethnicity,Black or African American,335,261,222,335,261,222,336,261,222
061901,Mathematics,Race/Ethnicity,Hispanic/Latino,573,464,410,573,464,410,574,464,412
061901,Mathematics,Race/Ethnicity,Other,250,206,192,250,206,192,249,204,192
061901,Mathematics,Race/Ethnicity,White,201,175,157,201,175,157,202,175,157
061901,Mathematics,Homeless,Homeless,44,36,27,44,36,27,42,35,26
061901,Mathematics,In Foster Care,In Foster Care,14,7,7,14,NA,NA,14,6,6
061902,Reading,Race/Ethnicity,Black or African American,198,137,108,198,137,108,197,135,107
061902,Reading,Race/Ethnicity,Hispanic/Latino,594,478,374,594,478,374,592,478,373
061902,Reading,Race/Ethnicity,Other,338,284,257,338,284,257,336,283,259
061902,Reading,Race/Ethnicity,White,132,110,94,132,110,94,131,113,93
061902,Reading,Homeless,Homeless,85,62,48,85,62,48,86,62,48
061902,Reading,In Foster Care,In Foster Care,19,13,7,19,13,NA,21,12,9
061902,Writing,Race/Ethnicity,Black or African American,198,135,116,198,135,116,197,135,117
061902,Writing,Race/Ethnicity,Hispanic/Latino,594,482,427,594,482,427,592,484,429
061902,Writing,Race/Ethnicity,Other,338,281,250,338,281,250,336,280,251
061902,Writing,Race/Ethnicity,White,132,110,105,132,110,105,131,110,107
061902,Writing,Homeless,Homeless,85,62,50,85,62,50,86,61,49
061902,Writing,In Foster Care,In Foster Care,19,13,8,19,13,NA,21,13,6
061902,Health,Race/Ethnicity,Black or African American,198,136,100,198,136,100,197,136,98
061902,Health,Race/Ethnicity,Hispanic/Latino,594,467,409,594,467,409,592,470,410
061902,Health,Race/Ethnicity,Other,338,281,250,338,281,250,336,281,250
061902,Health,Race/Ethnicity,White,132,110,99,132,110,99,131,111,101
061902,Health,Homeless,Homeless,85,60,49,85,60,49,86,61,49
061902,Health,In Foster Care,In Foster Care,19,13,8,19,13,NA,21,12,7
061902,Mathematics,Race/Ethnicity,Black or African American,198,135,118,198,135,118,197,136,118
061902,Mathematics,Race/Ethnicity,Hispanic/Latino,594,478,426,594,478,426,592,478,427
061902,Mathematics,Race/Ethnicity,Other,338,282,144,338,282,144,336,282,145
061902,Mathematics,Race/Ethnicity,White,132,110,110,132,110,110,131,111,110
061902,Mathematics,Homeless,Homeless,85,61,53,85,61,53,86,62,54
061902,Mathematics,In Foster Care,In Foster Care,19,13,13,19,13,13,21,13,13
061911,Reading,Race/Ethnicity,Black or African American,195,158,126,195,158,126,195,158,126
061911,Reading,Race/Ethnicity,Hispanic/Latino,327,277,223,327,277,223,325,277,225
061911,Reading,Race/Ethnicity,Other,327,261,248,327,261,248,326,261,247
061911,Reading,Race/Ethnicity,White,319,290,247,319,290,247,320,290,248
061911,Reading,Homeless,Homeless,11,6,6,11,NA,NA,12,6,6
061911,Reading,In Foster Care,In Foster Care,23,19,7,23,19,NA,22,18,7
061911,Writing,Race/Ethnicity,Black or African American,195,158,128,195,158,128,195,157,128
061911,Writing,Race/Ethnicity,Hispanic/Latino,327,279,227,327,279,227,325,278,229
061911,Writing,Race/Ethnicity,Other,327,262,244,327,262,244,326,263,244
061911,Writing,Race/Ethnicity,White,319,289,271,319,289,271,320,286,271
061911,Writing,Homeless,Homeless,11,6,6,11,NA,NA,12,7,6
061911,Writing,In Foster Care,In Foster Care,23,19,14,23,19,14,22,20,14
061911,Health,Race/Ethnicity,Black or African American,195,154,132,195,154,132,195,154,133
061911,Health,Race/Ethnicity,Hispanic/Latino,327,273,252,327,273,252,325,275,251
061911,Health,Race/Ethnicity,Other,327,259,252,327,259,252,326,259,253
061911,Health,Race/Ethnicity,White,319,279,263,319,279,263,320,278,262
061911,Health,Homeless,Homeless,11,6,6,11,NA,NA,12,5,5
061911,Health,In Foster Care,In Foster Care,23,19,7,23,19,NA,22,20,7
061911,Mathematics,Race/Ethnicity,Black or African American,195,158,139,195,158,139,195,157,138
061911,Mathematics,Race/Ethnicity,Hispanic/Latino,327,278,240,327,278,240,325,277,241
061911,Mathematics,Race/Ethnicity,Other,327,261,247,327,261,247,326,261,246
061911,Mathematics,Race/Ethnicity,White,319,290,281,319,290,281,320,291,282
061911,Mathematics,Homeless,Homeless,11,6,6,11,NA,NA,12,6,5
061911,Mathematics,In Foster Care,In Foster Care,23,19,8,23,19,NA,22,17,8
068901,Reading,Race/Ethnicity,Black or African American,58,38,30,58,38,30,59,38,32
068901,Reading,Race/Ethnicity,Hispanic/Latino,1297,1041,839,1297,1041,839,1296,1042,837
068901,Reading,Race/Ethnicity,Other,44,35,29,44,35,29,46,35,29
068901,Reading,Race/Ethnicity,White,163,130,97,163,130,97,162,131,97
068901,Reading,Homeless,Homeless,116,56,41,116,56,41,117,55,39
068901,Reading,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,7,7,6
068901,Writing,Race/Ethnicity,Black or African American,58,36,35,58,36,35,59,37,34
068901,Writing,Race/Ethnicity,Hispanic/Latino,1297,1038,950,1297,1038,950,1296,1039,950
068901,Writing,Race/Ethnicity,Other,44,35,32,44,35,32,46,35,33
068901,Writing,Race/Ethnicity,White,163,128,116,163,128,116,162,128,116
068901,Writing,Homeless,Homeless,116,54,48,116,54,48,117,55,50
068901,Writing,In Foster Care,In Foster Care,7,7,3,NA,NA,NA,7,5,4
068901,Health,Race/Ethnicity,Black or African American,58,36,35,58,36,35,59,37,34
068901,Health,Race/Ethnicity,Hispanic/Latino,1297,1011,909,1297,1011,909,1296,1011,910
068901,Health,Race/Ethnicity,Other,44,35,30,44,35,30,46,35,29
068901,Health,Race/Ethnicity,White,163,129,119,163,129,119,162,127,117
068901,Health,Homeless,Homeless,116,52,46,116,52,46,117,54,46
068901,Health,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,7,5,5
068901,Mathematics,Race/Ethnicity,Black or African American,58,37,31,58,37,31,59,38,30
068901,Mathematics,Race/Ethnicity,Hispanic/Latino,1297,1038,904,1297,1038,904,1296,1037,905
068901,Mathematics,Race/Ethnicity,Other,44,35,33,44,35,33,46,35,35
068901,Mathematics,Race/Ethnicity,White,163,130,112,163,130,112,162,130,114
068901,Mathematics,Homeless,Homeless,116,56,45,116,56,45,117,56,44
068901,Mathematics,In Foster Care,In Foster Care,8,8,8,NA,NA,NA,7,7,7
070912,Reading,Race/Ethnicity,Black or African American,74,58,45,74,58,45,73,58,45
070912,Reading,Race/Ethnicity,Hispanic/Latino,161,133,113,161,133,113,160,133,114
070912,Reading,Race/Ethnicity,Other,22,17,13,22,17,13,23,17,15
070912,Reading,Race/Ethnicity,White,76,62,49,76,62,49,75,62,49
070912,Reading,Homeless,Homeless,11,6,5,11,NA,NA,11,6,5
070912,Reading,In Foster Care,In Foster Care,6,2,1,NA,NA,NA,6,3,1
070912,Writing,Race/Ethnicity,Black or African American,74,58,48,74,58,48,73,59,49
070912,Writing,Race/Ethnicity,Hispanic/Latino,161,133,117,161,133,117,160,134,117
070912,Writing,Race/Ethnicity,Other,22,17,15,22,17,15,23,17,15
070912,Writing,Race/Ethnicity,White,76,62,53,76,62,53,75,61,52
070912,Writing,Homeless,Homeless,11,6,5,11,NA,NA,11,4,4
070912,Writing,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,6,2,1
070912,Health,Race/Ethnicity,Black or African American,74,58,49,74,58,49,73,59,48
070912,Health,Race/Ethnicity,Hispanic/Latino,161,133,123,161,133,123,160,132,122
070912,Health,Race/Ethnicity,Other,22,17,16,22,17,16,23,19,16
070912,Health,Race/Ethnicity,White,76,62,54,76,62,54,75,61,55
070912,Health,Homeless,Homeless,11,6,5,11,NA,NA,11,3,3
070912,Health,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,6,4,4
070912,Mathematics,Race/Ethnicity,Black or African American,74,57,47,74,57,47,73,57,46
070912,Mathematics,Race/Ethnicity,Hispanic/Latino,161,129,118,161,129,118,160,129,118
070912,Mathematics,Race/Ethnicity,Other,22,14,14,22,14,14,23,15,14
070912,Mathematics,Race/Ethnicity,White,76,56,31,76,56,31,75,56,31
070912,Mathematics,Homeless,Homeless,11,6,5,11,NA,NA,11,6,4
070912,Mathematics,In Foster Care,In Foster Care,6,2,2,NA,NA,NA,6,3,1
071901,Reading,Race/Ethnicity,Black or African American,6,4,4,NA,NA,NA,7,5,5
071901,Reading,Race/Ethnicity,Hispanic/Latino,491,413,359,491,413,359,493,413,360
071901,Reading,Race/Ethnicity,Other,5,4,3,NA,NA,NA,5,5,2
071901,Reading,Race/Ethnicity,White,13,13,13,13,13,13,11,11,11
071901,Reading,Homeless,Homeless,5,5,4,NA,NA,NA,7,5,3
071901,Reading,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,3,3,3
071901,Writing,Race/Ethnicity,Black or African American,6,3,3,NA,NA,NA,7,3,3
071901,Writing,Race/Ethnicity,Hispanic/Latino,491,339,316,491,339,316,493,339,317
071901,Writing,Race/Ethnicity,Other,5,3,3,NA,NA,NA,5,4,3
071901,Writing,Race/Ethnicity,White,13,11,7,13,11,NA,11,9,9
071901,Writing,Homeless,Homeless,5,4,4,NA,NA,NA,7,4,3
071901,Writing,In Foster Care,In Foster Care,3,3,2,NA,NA,NA,3,1,0
071901,Health,Race/Ethnicity,Black or African American,6,4,3,NA,NA,NA,7,5,2
071901,Health,Race/Ethnicity,Hispanic/Latino,491,405,368,491,405,368,493,405,369
071901,Health,Race/Ethnicity,Other,5,4,4,NA,NA,NA,5,5,4
071901,Health,Race/Ethnicity,White,13,12,8,13,12,NA,11,12,8
071901,Health,Homeless,Homeless,10,10,4,10,10,NA,7,9,4
071901,Health,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,3,1,1
071901,Mathematics,Race/Ethnicity,Black or African American,6,4,3,NA,NA,NA,7,5,3
071901,Mathematics,Race/Ethnicity,Hispanic/Latino,491,411,368,491,411,368,493,411,366
071901,Mathematics,Race/Ethnicity,Other,5,4,4,NA,NA,NA,5,3,3
071901,Mathematics,Race/Ethnicity,White,13,13,13,13,13,13,11,13,12
071901,Mathematics,Homeless,Homeless,5,5,4,NA,NA,NA,7,4,3
071901,Mathematics,In Foster Care,In Foster Care,3,3,3,NA,NA,NA,3,3,3
071905,Reading,Race/Ethnicity,Black or African American,9,5,5,NA,NA,NA,9,6,4
071905,Reading,Race/Ethnicity,Hispanic/Latino,1219,1077,1013,1219,1077,1013,1219,1078,1012
071905,Reading,Race/Ethnicity,Other,22,2,1,22,NA,NA,22,1,1
071905,Reading,Race/Ethnicity,White,10,6,6,NA,NA,NA,11,6,6
071905,Reading,Homeless,Homeless,21,10,10,21,10,10,21,9,9
071905,Reading,In Foster Care,In Foster Care,8,8,7,NA,NA,NA,7,6,6
071905,Writing,Race/Ethnicity,Black or African American,9,2,2,NA,NA,NA,9,1,1
071905,Writing,Race/Ethnicity,Hispanic/Latino,1219,1003,966,1219,1003,966,1219,1003,966
071905,Writing,Race/Ethnicity,Other,22,3,2,22,NA,NA,22,1,1
071905,Writing,Race/Ethnicity,White,10,5,5,NA,NA,NA,11,5,5
071905,Writing,Homeless,Homeless,21,9,9,21,NA,NA,21,12,9
071905,Writing,In Foster Care,In Foster Care,7,7,7,NA,NA,NA,7,7,7
071905,Health,Race/Ethnicity,Black or African American,9,3,2,NA,NA,NA,9,2,2
071905,Health,Race/Ethnicity,Hispanic/Latino,1219,1013,936,1219,1013,936,1219,1014,935
071905,Health,Race/Ethnicity,Other,22,3,3,22,NA,NA,22,2,1
071905,Health,Race/Ethnicity,White,10,5,5,NA,NA,NA,11,6,4
071905,Health,Homeless,Homeless,21,10,10,21,10,10,21,10,9
071905,Health,In Foster Care,In Foster Care,7,7,6,NA,NA,NA,7,5,5
071905,Mathematics,Race/Ethnicity,Black or African American,9,5,5,NA,NA,NA,9,6,3
071905,Mathematics,Race/Ethnicity,Hispanic/Latino,1219,1074,1052,1219,1074,1052,1219,1072,1051
071905,Mathematics,Race/Ethnicity,Other,22,2,2,22,NA,NA,22,4,4
071905,Mathematics,Race/Ethnicity,White,10,6,6,NA,NA,NA,11,3,3
071905,Mathematics,Homeless,Homeless,21,10,10,21,10,10,21,7,7
071905,Mathematics,In Foster Care,In Foster Care,8,8,8,NA,NA,NA,7,8,8
079901,Reading,Race/Ethnicity,Black or African American,462,389,359,462,389,359,462,390,359
079901,Reading,Race/Ethnicity,Hispanic/Latino,714,610,525,714,610,525,714,610,525
079901,Reading,Race/Ethnicity,Other,389,329,311,389,329,311,391,328,311
079901,Reading,Race/Ethnicity,White,182,141,124,182,141,124,183,140,125
079901,Reading,Homeless,Homeless,24,11,11,24,11,11,22,10,10
079901,Reading,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,9,6,5
079901,Writing,Race/Ethnicity,Black or African American,462,387,367,462,387,367,462,387,365
079901,Writing,Race/Ethnicity,Hispanic/Latino,714,608,541,714,608,541,714,608,540
079901,Writing,Race/Ethnicity,Other,389,326,304,389,326,304,391,326,303
079901,Writing,Race/Ethnicity,White,182,140,128,182,140,128,183,141,127
079901,Writing,Homeless,Homeless,24,11,11,24,11,11,22,10,10
079901,Writing,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,9,6,4
079901,Health,Race/Ethnicity,Black or African American,462,386,355,462,386,355,462,386,356
079901,Health,Race/Ethnicity,Hispanic/Latino,714,608,559,714,608,559,714,607,558
079901,Health,Race/Ethnicity,Other,389,325,308,389,325,308,391,326,307
079901,Health,Race/Ethnicity,White,182,140,129,182,140,129,183,140,131
079901,Health,Homeless,Homeless,24,11,11,24,11,11,22,10,10
079901,Health,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,9,5,3
079901,Mathematics,Race/Ethnicity,Black or African American,462,389,374,462,389,374,462,389,374
079901,Mathematics,Race/Ethnicity,Hispanic/Latino,714,608,564,714,608,564,714,607,565
079901,Mathematics,Race/Ethnicity,Other,389,329,314,389,329,314,391,328,314
079901,Mathematics,Race/Ethnicity,White,182,141,136,182,141,136,183,142,138
079901,Mathematics,Homeless,Homeless,24,11,11,24,11,11,22,9,9
079901,Mathematics,In Foster Care,In Foster Care,9,6,5,NA,NA,NA,9,5,5
079907,Reading,Race/Ethnicity,Black or African American,680,524,462,680,524,462,680,524,462
079907,Reading,Race/Ethnicity,Hispanic/Latino,738,605,518,738,605,518,738,605,520
079907,Reading,Race/Ethnicity,Other,772,649,611,772,649,611,772,648,610
079907,Reading,Race/Ethnicity,White,175,141,130,175,141,130,175,141,132
079907,Reading,Homeless,Homeless,44,28,22,44,28,22,44,26,22
079907,Reading,In Foster Care,In Foster Care,15,6,6,15,NA,NA,17,5,5
079907,Writing,Race/Ethnicity,Black or African American,680,510,469,680,510,469,680,511,468
079907,Writing,Race/Ethnicity,Hispanic/Latino,738,607,562,738,607,562,738,607,561
079907,Writing,Race/Ethnicity,Other,772,634,608,772,634,608,772,632,607
079907,Writing,Race/Ethnicity,White,175,138,128,175,138,128,175,138,128
079907,Writing,Homeless,Homeless,44,27,27,44,27,27,44,27,27
079907,Writing,In Foster Care,In Foster Care,15,6,6,15,NA,NA,17,5,5
079907,Health,Race/Ethnicity,Black or African American,680,508,444,680,508,444,680,507,443
079907,Health,Race/Ethnicity,Hispanic/Latino,738,605,558,738,605,558,738,606,558
079907,Health,Race/Ethnicity,Other,772,621,578,772,621,578,772,620,578
079907,Health,Race/Ethnicity,White,175,135,122,175,135,122,175,136,124
079907,Health,Homeless,Homeless,44,27,27,44,27,27,44,26,26
079907,Health,In Foster Care,In Foster Care,15,5,5,15,NA,NA,17,6,6
079907,Mathematics,Race/Ethnicity,Black or African American,680,517,490,680,517,490,680,519,491
079907,Mathematics,Race/Ethnicity,Hispanic/Latino,738,598,571,738,598,571,738,598,571
079907,Mathematics,Race/Ethnicity,Other,772,641,618,772,641,618,772,641,616
079907,Mathematics,Race/Ethnicity,White,175,139,133,175,139,133,175,139,132
079907,Mathematics,Homeless,Homeless,44,26,26,44,26,26,44,26,26
079907,Mathematics,In Foster Care,In Foster Care,15,6,6,15,NA,NA,17,5,4
084901,Reading,Race/Ethnicity,Black or African American,46,39,36,46,39,36,46,41,36
084901,Reading,Race/Ethnicity,Hispanic/Latino,305,239,210,305,239,210,305,239,210
084901,Reading,Race/Ethnicity,Other,27,22,21,27,22,21,28,22,19
084901,Reading,Race/Ethnicity,White,95,76,64,95,76,64,96,74,63
084901,Reading,Homeless,Homeless,16,8,8,16,NA,NA,16,10,8
084901,Reading,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,5,2,0
084901,Writing,Race/Ethnicity,Black or African American,46,38,38,46,38,38,46,40,38
084901,Writing,Race/Ethnicity,Hispanic/Latino,305,237,215,305,237,215,305,237,216
084901,Writing,Race/Ethnicity,Other,27,23,23,27,23,23,28,22,22
084901,Writing,Race/Ethnicity,White,95,74,27,95,74,27,96,73,27
084901,Writing,Homeless,Homeless,16,8,8,16,NA,NA,16,7,7
084901,Writing,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,5,3,2
084901,Health,Race/Ethnicity,Black or African American,46,38,34,46,38,34,46,40,33
084901,Health,Race/Ethnicity,Hispanic/Latino,305,238,201,305,238,201,305,236,202
084901,Health,Race/Ethnicity,Other,27,23,20,27,23,20,28,22,18
084901,Health,Race/Ethnicity,White,95,73,64,95,73,64,96,72,63
084901,Health,Homeless,Homeless,16,8,8,16,NA,NA,16,6,6
084901,Health,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,5,3,2
084901,Mathematics,Race/Ethnicity,Black or African American,46,38,35,46,38,35,46,38,35
084901,Mathematics,Race/Ethnicity,Hispanic/Latino,305,240,221,305,240,221,305,240,222
084901,Mathematics,Race/Ethnicity,Other,27,22,20,27,22,20,28,22,21
084901,Mathematics,Race/Ethnicity,White,95,75,65,95,75,65,96,74,65
084901,Mathematics,Homeless,Homeless,16,8,8,16,NA,NA,16,9,8
084901,Mathematics,In Foster Care,In Foster Care,5,2,1,NA,NA,NA,5,1,1
084902,Reading,Race/Ethnicity,Black or African American,74,57,52,74,57,52,73,57,52
084902,Reading,Race/Ethnicity,Hispanic/Latino,186,157,150,186,157,150,185,156,152
084902,Reading,Race/Ethnicity,Other,19,18,18,19,18,18,20,17,17
084902,Reading,Race/Ethnicity,White,45,36,22,45,36,22,47,36,23
084902,Reading,Homeless,Homeless,32,18,7,32,18,NA,32,16,5
084902,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,3,2
084902,Writing,Race/Ethnicity,Black or African American,74,57,49,74,57,49,73,56,50
084902,Writing,Race/Ethnicity,Hispanic/Latino,186,158,144,186,158,144,185,159,143
084902,Writing,Race/Ethnicity,Other,19,18,18,19,18,18,20,18,18
084902,Writing,Race/Ethnicity,White,45,36,36,45,36,36,47,34,34
084902,Writing,Homeless,Homeless,32,18,7,32,18,NA,32,20,8
084902,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,1,1
084902,Health,Race/Ethnicity,Black or African American,74,57,50,74,57,50,73,57,52
084902,Health,Race/Ethnicity,Hispanic/Latino,186,158,149,186,158,149,185,157,150
084902,Health,Race/Ethnicity,Other,19,18,18,19,18,18,20,18,18
084902,Health,Race/Ethnicity,White,45,36,22,45,36,22,47,36,20
084902,Health,Homeless,Homeless,32,18,7,32,18,NA,32,17,8
084902,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,1,1
084902,Mathematics,Race/Ethnicity,Black or African American,74,57,50,74,57,50,73,58,50
084902,Mathematics,Race/Ethnicity,Hispanic/Latino,186,157,151,186,157,151,185,155,151
084902,Mathematics,Race/Ethnicity,Other,19,18,18,19,18,18,20,17,17
084902,Mathematics,Race/Ethnicity,White,45,36,23,45,36,23,47,37,23
084902,Mathematics,Homeless,Homeless,32,18,7,32,18,NA,32,19,7
084902,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,4,1,1
084910,Reading,Race/Ethnicity,Black or African American,126,86,66,126,86,66,126,87,63
084910,Reading,Race/Ethnicity,Hispanic/Latino,489,396,336,489,396,336,488,396,337
084910,Reading,Race/Ethnicity,Other,176,142,131,176,142,131,176,141,130
084910,Reading,Race/Ethnicity,White,330,280,245,330,280,245,329,279,246
084910,Reading,Homeless,Homeless,70,29,23,70,29,23,70,29,23
084910,Reading,In Foster Care,In Foster Care,12,8,3,12,NA,NA,11,8,2
084910,Writing,Race/Ethnicity,Black or African American,126,72,63,126,72,63,126,70,63
084910,Writing,Race/Ethnicity,Hispanic/Latino,489,334,306,489,334,306,488,333,306
084910,Writing,Race/Ethnicity,Other,176,127,123,176,127,123,176,126,124
084910,Writing,Race/Ethnicity,White,330,230,220,330,230,220,329,231,220
084910,Writing,Homeless,Homeless,70,20,19,70,20,19,70,20,20
084910,Writing,In Foster Care,In Foster Care,12,7,3,12,NA,NA,11,7,2
084910,Health,Race/Ethnicity,Black or African American,126,85,59,126,85,59,126,86,59
084910,Health,Race/Ethnicity,Hispanic/Latino,489,352,325,489,352,325,488,351,324
084910,Health,Race/Ethnicity,Other,176,132,121,176,132,121,176,131,121
084910,Health,Race/Ethnicity,White,330,250,231,330,250,231,329,249,232
084910,Health,Homeless,Homeless,70,28,20,70,28,20,70,27,18
084910,Health,In Foster Care,In Foster Care,12,8,3,12,NA,NA,11,9,4
084910,Mathematics,Race/Ethnicity,Black or African American,126,85,70,126,85,70,126,86,70
084910,Mathematics,Race/Ethnicity,Hispanic/Latino,489,386,340,489,386,340,488,383,340
084910,Mathematics,Race/Ethnicity,Other,176,144,136,176,144,136,176,144,139
084910,Mathematics,Race/Ethnicity,White,330,281,266,330,281,266,329,280,265
084910,Mathematics,Homeless,Homeless,70,29,23,70,29,23,70,28,24
084910,Mathematics,In Foster Care,In Foster Care,12,8,3,12,NA,NA,11,6,5
093904,Reading,Race/Ethnicity,Black or African American,28,22,17,28,NA,NA,28,24,18
093904,Reading,Race/Ethnicity,Hispanic/Latino,101,92,71,101,92,71,102,91,69
093904,Reading,Race/Ethnicity,Other,10,5,5,10,NA,NA,10,4,4
093904,Reading,Race/Ethnicity,White,31,25,19,31,25,19,31,24,17
093904,Reading,Homeless,Homeless,7,5,5,NA,NA,NA,6,5,4
093904,Reading,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,1
093904,Writing,Race/Ethnicity,Black or African American,28,22,12,28,NA,NA,28,23,12
093904,Writing,Race/Ethnicity,Hispanic/Latino,101,93,88,101,93,88,102,93,88
093904,Writing,Race/Ethnicity,Other,10,5,5,10,NA,NA,10,5,4
093904,Writing,Race/Ethnicity,White,31,25,25,31,25,25,31,24,24
093904,Writing,Homeless,Homeless,7,5,5,NA,NA,NA,6,5,5
093904,Writing,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,2,2
093904,Health,Race/Ethnicity,Black or African American,28,22,18,28,NA,NA,28,24,17
093904,Health,Race/Ethnicity,Hispanic/Latino,101,92,86,101,92,86,102,92,87
093904,Health,Race/Ethnicity,Other,10,5,5,10,NA,NA,10,4,3
093904,Health,Race/Ethnicity,White,31,25,25,31,25,25,31,26,25
093904,Health,Homeless,Homeless,7,5,5,NA,NA,NA,6,3,3
093904,Health,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,0
093904,Mathematics,Race/Ethnicity,Black or African American,28,22,12,28,NA,NA,28,20,11
093904,Mathematics,Race/Ethnicity,Hispanic/Latino,101,93,81,101,93,81,102,94,79
093904,Mathematics,Race/Ethnicity,Other,10,5,5,10,NA,NA,10,6,4
093904,Mathematics,Race/Ethnicity,White,31,25,25,31,25,25,31,26,25
093904,Mathematics,Homeless,Homeless,7,5,5,NA,NA,NA,6,4,4
093904,Mathematics,In Foster Care,In Foster Care,2,1,1,NA,NA,NA,1,1,0
094901,Reading,Race/Ethnicity,Black or African American,9,8,7,NA,NA,NA,10,10,7
094901,Reading,Race/Ethnicity,Hispanic/Latino,276,239,190,276,239,190,275,239,191
094901,Reading,Race/Ethnicity,Other,11,11,6,NA,NA,NA,11,11,3
094901,Reading,Race/Ethnicity,White,57,48,34,57,48,34,55,48,34
094901,Reading,Homeless,Homeless,9,5,5,NA,NA,NA,9,4,4
094901,Reading,In Foster Care,In Foster Care,4,3,2,NA,NA,NA,4,3,2
094901,Writing,Race/Ethnicity,Black or African American,9,8,8,NA,NA,NA,10,9,9
094901,Writing,Race/Ethnicity,Hispanic/Latino,276,225,208,276,225,208,275,225,209
